Link;Caminho
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2137848&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2258082&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2258091&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2258100&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2258104&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2257749&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2329107&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2329107&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2727947&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2320354&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2423429&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2727947&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2423429&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2423372&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2467124&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2549358&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2549395&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2549431&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2600022&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2600022&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2601094&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2600148&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2627588&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2727947&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2727957&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2730337&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2730349&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2730363&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2730374&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2730378&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2730386&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2793581&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2787880&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2989619&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2878682&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2803898&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2892700&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2940887&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2951798&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3095524&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2955241&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2951789&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2951788&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2989619&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3087481&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3001999&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3238797&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3245717&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3577282&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3587106&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3704128&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3689477&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3689477&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2951798&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3689563&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3689536&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3095524&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3095524&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3787009&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3787008&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3795952&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3950085&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4140070&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4140080&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4140099&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4140101&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4310977&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4310766&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4368365&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4362401&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4309372&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4344413&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4344413&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4393985&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4576353&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4576334&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4576334&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4576304&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4576304&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4575357&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4575357&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4576011&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4576011&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4626051&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4632074&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4652998&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4652998&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4653141&id_orgao_publicacao=0;documentos\conselhos\couni\deliberacoes
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=4662780&id_orgao_publicacao=0;documentos\graduacao-e-educacao-profissional\prograd
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3179550&id_orgao_publicacao=0;documentos\graduacao-e-educacao-profissional\prograd
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3171226&id_orgao_publicacao=0;documentos\graduacao-e-educacao-profissional\prograd
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3167866&id_orgao_publicacao=0;documentos\graduacao-e-educacao-profissional\prograd
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=3080123&id_orgao_publicacao=0;documentos\graduacao-e-educacao-profissional\prograd
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2803898&id_orgao_publicacao=0;documentos\graduacao-e-educacao-profissional\prograd
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2653915&id_orgao_publicacao=0;documentos\graduacao-e-educacao-profissional\prograd
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2564562&id_orgao_publicacao=0;documentos\graduacao-e-educacao-profissional\prograd
https://sei.utfpr.edu.br/sei/publicacoes/controlador_publicacoes.php?acao=publicacao_visualizar&id_documento=2057570&id_orgao_publicacao=0;documentos\graduacao-e-educacao-profissional\prograd
